income,credit_score,debt_to_income,years_employed,age,education_level,num_credit_accounts,neighborhood_code,loan_amount_requested,has_cosigner,approved
44496.7,751,0.449,1.8,22,1,3,10,96630.92,0,0
34255.03,619,0.376,3.8,66,1,9,8,51278.27,0,0
20000.0,656,0.332,5.0,34,2,5,6,43535.56,0,1
47035.58,692,0.263,0.9,24,0,9,1,93072.52,1,0
46125.73,624,0.178,0.3,53,0,3,2,55429.59,0,0
104477.28,815,0.151,10.1,29,3,4,4,31738.05,1,1
67198.48,692,0.363,3.8,43,1,2,3,80237.19,0,1
29375.22,464,0.14,4.2,21,2,3,3,30819.43,0,0
123877.23,707,0.297,4.0,70,0,3,7,47068.55,0,1
90266.06,652,0.358,7.0,41,1,2,2,81301.25,0,0
65581.5,674,0.109,0.8,70,0,6,7,93486.82,0,0
43772.36,651,0.225,4.8,38,2,2,2,62560.32,1,0
30341.76,745,0.362,3.2,36,1,2,8,52957.04,0,1
40696.47,770,0.244,11.4,66,1,6,4,12236.45,0,0
84488.8,703,0.048,3.7,35,0,2,2,63616.82,1,0
125780.44,653,0.536,14.3,40,1,8,2,36026.67,0,0
106045.31,677,0.266,2.2,22,1,5,1,53877.36,0,0
38390.88,682,0.13,17.0,68,1,2,8,75737.06,0,1
28006.48,616,0.539,10.4,22,1,5,2,65819.28,1,0
52598.51,726,0.089,4.4,58,0,6,8,14208.65,1,1
20247.37,717,0.356,2.2,46,2,5,7,42738.3,1,0
57617.63,803,0.294,2.4,21,2,7,6,23951.95,0,1
45533.28,780,0.169,7.4,18,1,4,10,19356.29,0,1
38831.29,625,0.089,4.3,67,0,6,1,25933.52,0,1
22084.88,746,0.453,2.6,57,1,5,5,92464.95,1,0
63373.44,604,0.216,5.1,54,0,5,5,72688.37,0,1
37558.3,736,0.423,6.6,41,2,6,2,91269.92,0,1
27310.91,639,0.033,0.1,30,1,6,1,53113.57,0,0
20000.0,598,0.452,0.5,53,0,6,8,5106.5,1,0
48351.02,702,0.482,0.5,50,0,3,7,8271.03,0,0
118910.43,466,0.343,1.3,56,3,5,6,18746.05,0,0
112491.12,540,0.175,2.8,37,2,5,3,79168.35,0,0
39005.26,666,0.219,8.1,69,0,5,1,24157.49,0,0
36275.36,687,0.297,2.2,21,3,3,2,14651.65,0,0
61968.85,650,0.251,0.1,22,0,7,5,86794.33,0,0
29756.63,554,0.186,3.3,66,2,2,8,26711.32,0,0
57005.1,615,0.477,28.5,52,1,3,1,52729.74,0,1
71900.62,711,0.137,2.1,35,2,5,2,37249.79,0,1
90532.72,727,0.492,16.3,58,1,5,7,90172.51,0,1
46626.44,679,0.191,0.5,42,1,7,5,71951.31,0,0
44274.45,773,0.302,1.0,19,1,6,3,48122.22,0,0
31603.04,712,0.435,6.4,52,1,6,9,86990.69,0,1
32420.94,620,0.131,3.5,31,0,5,5,74039.5,0,0
43772.48,658,0.156,7.2,24,2,3,5,81843.25,0,1
58905.09,568,0.22,10.0,30,1,5,2,97868.75,0,1
77403.89,671,0.287,1.4,43,1,3,7,24299.42,0,0
32807.44,769,0.601,5.7,21,1,5,2,24236.51,0,0
103398.35,735,0.049,4.7,64,1,6,8,57867.63,0,1
42806.2,792,0.182,9.9,47,2,5,5,55597.79,0,1
48499.87,656,0.247,2.8,33,2,4,7,87566.28,0,1
33738.48,788,0.367,0.3,54,2,9,9,19811.76,0,1
20000.0,665,0.24,4.3,60,2,3,1,45379.06,1,0
76269.07,798,0.096,16.0,50,2,3,9,55151.55,1,1
70857.21,678,0.244,0.1,29,0,6,2,49093.14,0,0
42588.36,737,0.13,1.4,24,0,3,4,11374.77,0,0
50690.58,798,0.433,1.9,63,2,5,9,19046.03,0,1
63447.6,665,0.616,7.3,30,0,3,9,19588.65,0,0
22442.84,697,0.278,2.0,19,3,4,2,61622.96,0,0
37626.87,783,0.084,1.4,51,2,5,1,45741.88,0,0
72921.03,669,0.121,5.2,26,1,8,6,21926.37,0,0
26182.73,574,0.193,0.2,70,1,4,8,74982.02,0,0
56770.89,850,0.509,0.9,63,1,4,3,81281.79,1,0
24877.25,642,0.122,2.6,50,2,2,7,24962.69,0,0
61896.26,693,0.1,2.2,61,2,6,5,73662.61,0,1
48154.95,772,0.046,2.1,42,0,4,8,11043.4,0,1
21860.44,631,0.299,0.6,59,2,4,7,86314.23,0,0
87760.75,599,0.082,2.2,52,1,8,4,96458.88,0,1
33952.04,700,0.098,8.0,19,0,7,5,19807.54,0,1
32691.61,537,0.481,2.7,67,1,5,5,79685.2,0,1
54191.78,657,0.305,4.4,63,1,10,3,14243.49,0,0
87057.03,700,0.332,0.9,68,0,4,10,96318.89,0,0
29498.33,658,0.144,0.4,56,0,4,5,47946.8,0,1
50556.15,557,0.515,10.6,39,0,7,7,55851.37,0,1
60743.07,808,0.441,2.0,29,3,6,9,77570.14,1,1
69324.44,688,0.268,2.2,27,0,3,5,28634.37,0,0
53541.95,794,0.121,10.5,26,1,5,7,42891.8,0,1
40801.99,659,0.532,6.2,29,0,4,2,11651.11,0,0
32409.44,610,0.097,7.1,47,2,4,9,63388.95,1,1
51178.35,702,0.278,5.7,54,2,5,10,80936.47,0,1
28679.29,663,0.065,0.6,34,2,7,9,85924.87,0,1
20000.0,586,0.596,15.8,47,1,4,7,55953.38,0,0
60978.7,798,0.236,12.0,36,1,4,8,77751.53,0,1
77031.32,630,0.092,1.3,54,1,6,4,19241.11,1,0
20000.0,533,0.065,8.1,69,1,3,4,75624.23,0,1
29588.31,786,0.451,2.6,54,0,6,7,5431.21,0,0
66807.93,640,0.165,5.8,21,1,2,10,23510.3,1,1
137138.65,631,0.026,0.9,43,0,4,2,65290.57,0,0
49533.12,539,0.218,3.9,58,2,5,2,35451.3,1,1
34064.07,819,0.748,0.7,46,1,2,7,44007.91,0,0
44736.8,577,0.185,3.8,67,1,4,3,83476.35,0,0
97483.48,685,0.714,1.4,21,1,5,8,59254.16,0,1
35490.41,753,0.581,3.0,33,2,8,9,42901.61,1,1
32872.9,714,0.339,5.5,29,1,5,7,49247.47,0,1
38508.27,675,0.147,10.5,58,1,3,5,85600.94,1,0
30434.61,544,0.362,0.9,45,0,6,3,51131.19,1,0
52121.62,615,0.215,11.2,25,0,1,1,88158.19,0,0
110452.32,695,0.319,2.5,33,0,2,1,28474.44,0,0
57615.08,617,0.129,9.3,45,0,7,3,55706.94,0,0
43209.83,696,0.16,3.6,70,2,5,9,40057.9,0,0
42365.7,735,0.374,9.9,37,2,6,8,61173.3,0,0
22435.61,757,0.306,5.4,26,0,6,10,59673.5,0,1
76233.39,582,0.035,3.6,44,0,6,2,59274.39,1,0
47149.63,850,0.416,1.9,34,1,6,7,55138.44,1,1
44790.89,741,0.242,17.4,47,1,1,5,48171.04,0,1
200000.0,680,0.128,8.1,42,2,1,5,91485.43,0,1
56918.54,767,0.488,2.4,54,1,9,8,30455.56,0,0
33661.31,850,0.222,0.9,66,2,6,10,46225.61,0,1
39609.38,565,0.237,7.6,28,0,6,1,25064.77,0,0
87048.69,662,0.403,23.0,61,1,1,10,36564.14,0,1
51877.23,490,0.21,1.6,67,3,7,2,28653.35,0,1
23881.54,695,0.042,12.4,37,0,4,7,68623.31,0,1
77622.64,709,0.121,0.7,24,1,7,1,72223.22,0,0
35099.0,677,0.45,15.2,61,0,6,7,31289.91,0,1
125072.5,628,0.097,6.8,54,1,7,6,98443.24,0,1
84122.05,516,0.34,2.1,29,0,8,7,32001.45,0,1
39196.36,710,0.312,1.8,41,2,2,3,83697.39,0,0
93014.27,796,0.341,5.2,48,3,6,7,32796.92,0,1
50712.5,633,0.249,4.5,27,2,1,2,44253.33,0,0
75085.81,715,0.12,12.6,55,1,5,1,68148.27,0,0
62465.3,555,0.203,7.3,54,3,2,6,57978.33,0,1
32106.75,717,0.206,3.9,64,2,3,2,53089.18,0,0
35533.28,649,0.527,13.1,47,1,3,2,80450.82,0,0
82041.49,619,0.407,4.5,48,0,2,5,72233.48,0,0
41465.31,619,0.121,9.5,50,1,5,3,91845.85,0,0
40061.69,649,0.391,9.2,32,2,2,8,26930.47,0,1
30407.32,711,0.068,12.6,57,0,9,1,6550.23,0,0
60584.81,575,0.301,0.3,52,1,6,8,99986.55,1,1
137483.95,648,0.283,4.4,62,3,4,2,31924.39,0,0
28745.41,677,0.14,3.2,58,1,3,9,9079.94,0,1
49618.04,592,0.066,3.4,51,1,5,6,28498.15,0,1
99320.8,824,0.128,3.1,26,3,8,7,68534.13,0,1
47107.11,612,0.132,9.1,66,0,11,7,60870.55,0,1
61462.71,626,0.133,1.9,37,3,9,10,24637.31,1,0
28819.38,602,0.379,3.1,68,2,6,1,22691.16,0,1
60727.6,824,0.037,1.1,39,1,4,5,47212.52,0,0
44641.89,724,0.489,1.4,26,0,3,10,6283.06,0,0
80247.03,605,0.119,5.4,64,0,4,2,5225.99,0,0
88760.15,768,0.323,0.6,59,1,3,8,63600.67,0,0
178935.7,696,0.373,1.0,59,2,7,2,35902.12,0,1
65500.73,701,0.477,3.8,23,1,4,5,7271.98,0,0
57693.41,652,0.393,0.2,64,2,5,9,48681.75,0,0
54024.46,620,0.18,0.7,49,1,2,9,93877.86,0,1
41085.76,707,0.144,10.0,42,1,5,9,29216.93,0,1
58060.56,636,0.408,9.4,65,3,5,6,28851.02,0,1
42289.72,825,0.437,2.1,53,2,3,4,49458.55,1,0
53328.73,578,0.277,2.1,25,3,6,1,19103.78,0,0
94731.21,803,0.121,13.8,45,0,4,9,65604.24,0,1
29635.51,671,0.223,0.1,51,2,7,10,84729.29,1,1
86676.6,704,0.363,4.3,65,1,7,3,23479.92,0,0
94708.36,747,0.106,4.5,33,3,4,1,67579.65,0,0
46210.66,630,0.33,7.8,59,1,4,1,89360.44,0,0
20000.0,749,0.17,15.2,60,0,4,2,90792.46,1,1
36173.75,463,0.157,2.2,25,1,4,9,57523.94,0,0
93760.34,622,0.24,2.9,19,0,6,1,19467.92,0,0
48463.49,606,0.476,5.6,48,0,5,3,67621.3,0,0
29742.99,580,0.379,17.1,59,1,2,10,74807.31,0,1
38086.4,663,0.327,11.1,47,2,4,4,76659.82,0,0
74630.91,711,0.764,5.5,60,0,7,5,93762.21,0,1
64432.07,736,0.47,9.7,50,0,5,3,63451.02,0,0
43500.77,699,0.242,0.4,52,2,6,1,49280.66,1,0
40806.14,627,0.22,2.4,19,1,6,3,52742.34,0,0
40300.57,710,0.413,0.1,23,3,2,4,35546.5,0,0
30908.76,690,0.329,1.0,56,0,5,8,10440.27,0,0
109939.76,755,0.093,5.0,58,1,5,2,73159.27,0,0
41724.33,742,0.144,10.8,46,0,2,3,6885.72,0,1
90091.33,682,0.092,5.0,49,3,9,9,11090.76,1,1
104889.01,608,0.122,5.5,50,2,3,8,36742.07,0,1
80753.41,628,0.168,0.5,23,2,6,5,93451.13,0,0
39505.29,636,0.24,5.5,53,0,4,9,50897.73,0,0
59985.91,655,0.177,3.0,43,3,8,1,25441.97,0,0
48431.33,701,0.18,5.3,49,3,5,6,90219.66,0,1
31199.24,737,0.34,2.0,47,1,0,8,59310.63,1,1
57651.97,676,0.242,4.4,58,1,7,8,40132.23,0,0
27186.62,681,0.5,2.8,35,3,5,2,72993.59,0,1
88773.17,691,0.387,4.1,37,1,4,8,46906.55,0,0
38858.86,639,0.348,0.8,38,0,5,1,74347.97,0,0
54207.79,606,0.418,2.5,58,2,7,2,25745.77,0,0
56480.12,540,0.114,2.3,40,1,4,1,19267.33,0,0
43068.52,624,0.371,6.7,27,3,8,4,48789.03,0,1
65732.38,718,0.155,6.1,69,1,6,2,35361.72,0,0
38659.51,624,0.498,12.0,44,0,8,8,62489.53,0,1
75784.47,661,0.279,5.0,24,1,9,2,79935.31,0,0
25009.48,717,0.173,1.9,53,2,11,6,90642.91,0,0
52218.38,722,0.542,7.6,56,0,6,8,77250.14,0,1
129244.92,594,0.359,3.4,44,1,9,3,37466.18,1,0
29727.69,760,0.217,1.1,52,0,5,9,74099.75,0,0
34930.91,770,0.564,6.9,27,1,7,10,55339.19,0,1
63383.19,590,0.584,0.7,37,3,3,9,91077.66,0,0
53626.09,614,0.23,1.0,26,1,0,5,72153.69,0,0
58414.24,775,0.041,7.1,38,1,3,3,19272.55,0,1
62604.57,668,0.221,7.4,47,1,8,3,12419.08,0,1
67329.97,502,0.374,7.8,41,1,7,5,56664.62,0,1
85378.53,568,0.205,1.7,49,1,1,3,39679.0,0,0
60168.81,660,0.104,10.1,44,2,1,2,20969.21,1,0
43450.22,587,0.282,6.4,35,2,3,2,80777.15,0,0
68616.4,647,0.172,9.0,25,1,4,5,40665.14,0,1
126746.08,683,0.424,6.2,31,3,3,7,13171.41,0,1
45875.35,797,0.058,4.3,28,2,4,1,29915.31,1,1
30113.7,657,0.532,0.6,55,0,5,2,69303.98,1,0
85266.79,766,0.455,6.2,61,1,5,4,66554.2,0,0
46157.25,794,0.069,5.9,55,3,3,3,29934.13,0,1
20000.0,795,0.124,1.9,51,3,6,2,37414.55,0,0
74885.15,703,0.235,6.7,34,1,7,10,9733.36,0,1
37508.99,523,0.534,4.0,55,2,3,5,95560.06,0,0
46851.27,717,0.148,4.1,49,1,3,4,36079.9,0,0
57872.07,764,0.203,2.3,20,0,3,8,93293.99,0,0
53919.63,674,0.422,0.6,65,2,5,7,82318.63,0,0
69893.36,820,0.284,1.2,22,3,5,7,36842.14,1,1
39429.0,749,0.253,7.3,44,1,8,2,70944.02,0,0
63357.77,725,0.123,1.6,45,0,3,5,49994.41,1,1
43054.7,767,0.396,0.0,62,2,6,8,97781.86,0,0
70926.91,707,0.524,29.1,65,1,5,10,65656.3,0,0
66681.56,481,0.409,1.2,67,0,5,9,54312.06,0,0
30708.07,640,0.262,5.3,48,0,6,6,65607.14,1,1
84372.02,776,0.317,13.1,53,0,9,1,25923.72,1,1
37497.08,615,0.19,4.6,23,1,3,8,34107.04,0,0
73425.67,662,0.376,8.0,43,0,4,3,72706.09,0,1
58902.79,596,0.361,18.7,65,0,3,4,12953.28,0,0
122895.77,823,0.332,9.8,42,3,7,7,33746.01,1,1
43838.47,815,0.204,4.1,22,3,1,5,63858.86,0,0
41164.92,609,0.25,2.3,28,0,3,3,99591.16,0,0
48547.12,692,0.174,3.3,40,0,3,7,92938.4,1,1
42125.57,626,0.309,9.2,30,1,4,9,84061.1,0,1
73128.32,729,0.224,9.6,38,0,3,7,52577.99,1,1
21847.56,721,0.2,9.3,35,0,7,5,81450.7,0,0
28945.17,745,0.782,4.5,35,1,4,5,58098.14,0,0
28741.53,707,0.037,3.2,23,3,13,8,48553.57,1,1
78838.27,850,0.34,1.9,64,3,8,2,26234.74,0,0
115301.61,598,0.076,0.0,54,2,3,6,95338.38,0,0
46526.41,543,0.256,7.2,50,1,7,1,61829.17,0,0
45052.74,649,0.412,1.6,50,2,5,1,69159.04,1,0
50768.23,555,0.132,2.0,39,1,0,1,18402.39,1,0
87635.3,561,0.056,9.3,61,1,5,8,45930.85,0,0
30832.46,600,0.345,0.3,66,1,7,6,96642.97,0,1
55225.74,606,0.151,13.1,18,2,12,6,76978.61,0,1
79825.54,604,0.113,0.0,22,0,7,1,88867.35,0,0
62978.4,721,0.213,14.0,53,0,0,10,42608.59,0,1
53894.88,640,0.602,3.0,30,3,10,1,11314.97,0,1
80863.92,666,0.196,0.5,65,1,6,9,38390.51,0,0
20000.0,752,0.167,5.6,53,0,3,9,40719.47,1,1
68798.53,619,0.21,11.3,37,1,3,10,33606.7,1,1
35346.77,659,0.099,2.9,40,0,5,4,55037.04,1,0
20000.0,709,0.214,5.9,54,0,5,1,23252.45,0,1
63297.51,525,0.53,19.4,25,0,4,1,94078.77,0,0
97424.14,489,0.117,1.4,64,1,3,7,91214.79,0,1
45765.04,708,0.125,8.6,18,0,8,1,29852.12,0,1
78939.52,719,0.384,1.7,69,1,6,9,66891.03,0,1
109769.62,845,0.42,2.8,27,0,7,8,52608.26,0,0
94604.21,693,0.489,1.7,57,0,9,9,28756.47,0,0
111299.75,746,0.049,3.0,20,2,5,8,90224.42,0,1
71044.64,664,0.192,0.0,40,2,6,6,26951.07,0,1
50905.02,704,0.407,1.8,51,1,5,2,64339.16,0,0
22004.83,813,0.088,2.9,22,0,4,7,36858.81,0,0
43345.96,510,0.479,5.0,41,0,5,5,83480.24,0,1
32156.72,713,0.419,5.1,34,2,4,8,63931.45,0,1
145142.51,850,0.085,4.4,44,0,9,1,84096.35,0,1
44893.89,703,0.185,1.7,44,2,5,5,38032.65,0,0
52135.55,812,0.198,14.7,59,1,7,8,6060.81,1,0
64585.34,630,0.333,2.5,24,2,5,8,26057.27,0,1
50101.25,677,0.215,1.2,22,1,4,6,82369.44,0,1
114407.91,683,0.144,4.0,39,1,7,1,35102.35,0,1
35906.56,503,0.552,6.9,64,0,3,10,35368.1,0,1
54030.49,587,0.182,0.1,62,1,4,7,47715.93,0,0
33818.55,592,0.253,1.6,47,2,5,3,31093.94,0,0
25336.18,746,0.354,8.7,64,0,3,2,81674.46,0,0
36102.43,750,0.187,3.5,60,1,5,5,35562.58,1,1
48121.37,706,0.36,2.6,32,1,4,3,62375.68,0,0
39551.1,746,0.203,13.4,27,1,2,2,47847.45,0,1
34675.53,667,0.608,0.5,34,0,4,8,32298.91,0,0
24266.24,776,0.165,4.8,30,3,6,8,30204.48,1,0
47025.59,681,0.208,2.1,50,1,4,4,52679.94,0,1
23101.2,685,0.449,0.4,48,3,5,2,25030.3,0,0
71684.37,659,0.482,1.2,49,2,9,4,37835.65,0,0
51083.66,735,0.254,4.9,28,0,3,10,8740.99,0,0
23652.5,646,0.614,0.1,59,0,4,3,80078.77,0,0
41998.76,758,0.068,4.5,41,2,7,10,9145.83,0,1
33655.16,589,0.248,15.7,43,1,3,1,87865.9,1,1
57502.7,592,0.201,7.9,70,0,2,7,9501.29,0,1
95819.86,735,0.275,2.1,33,3,3,3,85576.5,0,0
20000.0,673,0.15,0.7,38,1,5,5,66195.55,0,1
51922.79,644,0.283,3.1,53,1,4,1,53065.23,0,0
45248.9,751,0.097,2.5,64,1,4,9,18770.62,0,0
68574.09,631,0.24,17.8,25,2,7,7,29394.22,0,1
54535.02,664,0.239,23.0,56,0,7,7,70562.94,0,0
33658.31,792,0.297,2.6,66,1,5,8,53654.28,0,1
41792.54,803,0.245,0.8,40,1,5,3,53862.88,1,0
32924.99,806,0.19,12.1,33,2,1,8,17657.24,0,0
83952.26,657,0.131,7.9,53,2,4,8,50134.3,0,1
49545.95,778,0.339,3.6,31,1,5,8,61075.87,0,1
126829.04,604,0.186,2.3,38,1,6,7,16619.11,0,0
47556.3,607,0.381,3.0,65,1,7,1,97561.83,0,0
34399.48,492,0.193,11.6,49,1,4,10,83854.77,0,1
22997.55,814,0.115,1.0,23,3,5,7,35159.18,0,1
20000.0,611,0.074,8.2,35,1,4,8,58521.76,1,1
22201.88,670,0.154,0.1,51,3,5,7,58101.68,0,1
56025.56,607,0.587,12.7,43,2,3,9,15130.04,0,1
63219.15,736,0.083,3.5,52,0,2,5,46627.47,0,1
22234.59,650,0.117,1.3,58,2,3,1,24737.42,1,1
76689.43,576,0.244,0.0,43,0,9,1,36655.87,0,0
38502.15,715,0.164,4.1,69,1,7,8,94667.6,0,1
52754.09,565,0.238,1.4,66,1,5,8,57375.73,1,0
109766.46,613,0.345,5.0,21,2,6,8,11355.88,0,1
76758.52,511,0.533,1.7,32,0,6,5,68867.07,1,1
42861.73,566,0.184,0.5,34,2,4,2,99870.8,0,0
31395.0,694,0.628,3.5,28,3,4,8,20931.14,0,1
20000.0,523,0.494,4.2,34,0,2,6,69877.39,0,0
34215.13,562,0.153,3.0,40,2,7,8,83304.58,1,0
44109.7,680,0.505,3.1,21,0,7,6,85185.88,0,0
29923.82,637,0.137,4.5,25,0,4,8,72215.1,0,0
45906.94,839,0.084,3.7,23,3,4,2,91437.36,0,0
50941.13,827,0.117,0.7,20,1,5,2,8048.5,0,1
43808.01,611,0.213,1.1,43,1,6,2,11096.01,0,0
35418.82,725,0.036,0.8,35,1,4,9,17781.29,1,1
53333.89,740,0.117,5.9,67,0,5,8,9114.79,1,0
61142.98,632,0.054,3.8,23,1,6,8,16395.05,0,0
28418.64,560,0.637,2.8,66,0,5,8,82610.31,0,0
99256.85,679,0.193,8.0,23,0,4,1,90163.46,0,1
46662.96,666,0.366,2.0,50,3,9,6,36918.46,0,0
49485.0,645,0.174,4.2,31,3,5,7,95932.5,0,1
69850.13,715,0.245,0.4,61,1,8,2,44751.92,1,0
55083.64,620,0.072,6.8,21,0,7,5,21338.08,0,1
78949.87,588,0.147,5.9,68,1,6,5,69723.68,0,1
56588.56,689,0.291,8.1,20,2,5,5,44929.97,0,1
36090.37,711,0.07,10.8,31,0,12,1,6846.24,1,1
58732.69,586,0.16,7.1,42,0,6,7,96803.81,0,1
27670.91,754,0.275,9.3,57,2,3,7,61800.37,0,0
51755.18,538,0.097,2.1,67,1,4,4,63266.55,0,0
48213.05,634,0.511,2.1,40,0,11,4,98354.53,0,0
44176.2,659,0.222,14.4,57,0,2,1,84182.94,0,0
45969.4,629,0.351,12.3,56,2,4,4,39453.2,0,0
20000.0,635,0.216,4.0,48,1,4,5,8973.61,0,1
37258.58,830,0.31,2.3,54,0,7,4,26126.17,0,0
51350.11,612,0.166,10.0,20,2,6,6,38395.14,0,1
53099.79,850,0.101,2.0,41,2,4,8,96224.08,0,0
29324.03,715,0.097,0.8,59,0,10,6,89423.64,0,0
92305.03,687,0.336,5.1,43,1,1,9,7045.18,0,1
31790.18,718,0.219,0.2,63,0,3,6,98786.63,0,0
79596.75,850,0.155,2.4,61,1,6,4,29426.37,0,0
60693.82,601,0.083,8.2,63,0,5,8,78660.35,0,1
35485.74,590,0.216,1.7,25,1,6,9,16076.63,0,0
119092.46,620,0.23,13.4,31,1,6,1,25930.14,0,0
26988.92,683,0.331,15.6,20,1,2,1,53016.09,0,0
77619.74,542,0.33,8.5,69,1,8,1,71843.13,0,0
80845.17,682,0.463,22.0,30,0,8,9,37812.89,0,1
35055.57,815,0.051,3.8,37,3,0,8,87959.27,0,1
98344.57,692,0.303,4.2,32,0,6,4,94318.5,0,0
43259.7,657,0.198,9.0,20,1,2,9,16643.68,1,1
56632.98,631,0.215,3.4,32,0,5,7,73263.78,0,1
55835.26,752,0.166,2.6,23,1,4,7,17531.48,0,1
45836.94,614,0.077,4.8,39,0,5,1,37372.72,0,0
73526.72,828,0.145,5.4,68,0,3,9,82858.27,0,0
72892.74,835,0.231,6.9,54,1,3,9,36953.52,0,1
20449.92,701,0.313,5.5,55,0,5,3,91202.76,1,1
94105.34,679,0.338,6.8,42,1,8,1,44089.85,0,1
21348.87,762,0.103,5.6,60,0,5,1,34430.66,0,0
82147.62,768,0.246,3.3,65,0,1,1,98966.73,0,0
86107.57,616,0.3,0.7,68,2,2,6,46942.82,0,0
28410.58,638,0.257,7.7,23,0,3,6,75390.82,1,0
39918.41,574,0.032,0.2,64,0,4,1,61948.02,0,1
28201.99,713,0.261,24.5,30,0,7,1,24236.14,0,0
44026.17,733,0.177,8.8,39,0,4,1,52529.7,0,0
42023.44,572,0.182,5.6,36,0,4,9,12354.78,0,1
72390.49,644,0.444,17.0,53,0,6,8,72330.8,0,1
94386.6,572,0.412,4.7,49,0,7,1,54299.44,0,0
98502.96,608,0.182,0.3,24,2,6,1,16625.71,0,1
37008.98,724,0.211,4.1,59,0,6,1,77842.15,1,0
44151.8,621,0.106,1.6,41,2,8,5,81433.36,0,1
21126.45,656,0.079,2.3,18,2,3,6,74713.82,0,1
32763.32,550,0.439,3.1,40,0,7,8,36260.43,0,0
79413.67,695,0.526,7.4,45,0,5,2,73700.99,1,0
109951.15,676,0.414,3.5,22,0,4,6,59882.36,0,0
26445.08,622,0.635,3.2,26,1,4,6,56668.55,0,0
36452.59,665,0.294,1.8,70,1,1,3,66630.58,0,0
48377.84,694,0.241,3.9,63,1,4,2,64858.43,1,1
56391.89,615,0.325,1.4,25,1,6,1,80918.83,1,0
32702.22,562,0.284,1.5,48,0,9,5,98668.54,0,0
60598.81,824,0.279,7.1,38,2,5,1,73996.36,0,0
38680.09,629,0.25,2.1,46,1,2,7,46968.41,0,0
48667.85,672,0.269,0.3,42,3,4,3,48858.46,1,0
64417.6,761,0.369,2.1,21,1,5,1,7781.56,0,0
49178.47,850,0.117,5.1,34,0,7,5,20191.08,0,1
39411.27,580,0.398,8.4,25,2,3,9,26676.07,0,1
46406.51,716,0.353,16.3,43,1,2,2,99080.94,0,1
46902.14,623,0.051,6.9,65,2,6,8,77494.38,0,1
40741.17,637,0.306,2.8,70,1,4,5,18446.78,0,1
43070.86,622,0.416,1.8,67,2,6,2,52345.34,1,0
109024.03,590,0.14,0.7,69,3,7,7,25285.66,1,1
64890.71,677,0.377,4.9,19,1,5,5,33273.31,0,0
42288.05,562,0.497,3.6,56,0,8,6,62435.06,0,0
69457.98,756,0.288,5.7,32,1,1,1,61908.6,0,0
41485.13,684,0.371,1.4,63,3,2,8,87821.52,0,0
88129.47,714,0.095,2.0,60,1,6,10,20635.14,0,1
58972.18,643,0.413,1.7,40,3,2,6,52253.17,0,1
46460.09,651,0.278,8.0,43,1,5,1,61889.07,0,0
61319.82,703,0.473,0.9,32,3,7,7,93394.6,0,0
22349.56,587,0.406,4.7,33,0,5,5,54060.22,0,0
27906.54,651,0.259,0.3,69,1,2,8,37362.88,1,1
26985.03,611,0.278,4.0,64,1,7,8,32753.18,0,1
52652.63,609,0.198,0.3,28,1,4,9,25529.42,0,1
116571.2,511,0.283,1.0,32,0,6,6,96424.93,1,0
149589.49,787,0.523,0.6,24,3,4,3,62279.14,0,0
67442.16,625,0.25,2.1,69,3,8,8,33834.71,1,1
62970.54,773,0.52,2.1,65,2,4,10,75785.77,0,1
20000.0,766,0.53,8.8,47,0,6,7,32481.12,0,0
37371.48,577,0.136,1.3,54,0,2,5,52864.59,0,0
33060.95,593,0.231,0.5,57,1,8,7,7467.75,1,1
35938.92,850,0.167,4.6,29,2,5,8,85424.18,0,1
45068.02,820,0.442,5.8,67,0,5,7,95872.44,0,1
38713.93,677,0.261,1.7,45,1,5,8,87246.76,0,0
20000.0,701,0.279,4.6,23,1,3,1,21255.8,1,1
71250.36,630,0.431,7.5,39,2,5,6,83400.78,0,1
28670.63,715,0.618,2.1,49,1,7,1,37965.67,0,0
55249.99,623,0.617,3.7,36,1,4,1,93946.76,0,0
138280.75,517,0.223,0.8,54,0,3,9,33412.4,0,1
30955.55,574,0.541,0.1,64,0,8,8,13493.08,0,1
20000.0,682,0.377,19.9,58,3,2,7,86027.45,0,1
42488.89,590,0.389,1.8,51,1,4,9,16081.42,1,0
85006.23,675,0.639,1.6,45,3,7,6,56436.33,0,0
130505.9,594,0.111,18.1,31,0,6,9,40715.05,0,1
26508.62,617,0.235,6.5,42,1,6,1,76901.15,0,1
62840.16,748,0.528,4.4,33,1,4,7,76145.46,0,0
38845.39,700,0.222,6.0,67,3,3,2,78733.06,1,1
46491.55,679,0.343,6.2,65,3,4,7,11011.8,0,1
183904.46,750,0.188,7.2,26,0,5,2,86545.66,0,0
23121.42,718,0.215,0.3,61,0,2,8,49301.33,0,1
55651.81,796,0.371,2.7,55,2,5,1,25822.5,0,0
61935.36,643,0.421,1.7,69,2,9,10,33395.1,0,0
84363.76,646,0.194,0.4,42,1,6,3,90760.52,0,0
51482.21,576,0.419,2.7,56,2,2,10,5569.35,0,0
57183.76,646,0.245,4.8,45,0,5,1,81163.6,1,0
40302.78,757,0.401,1.0,22,1,1,6,92773.31,0,0
56081.62,784,0.273,1.8,20,2,6,8,28755.2,0,0
41291.17,757,0.337,5.1,24,0,6,8,83090.24,1,1
66888.74,536,0.262,4.3,33,2,4,1,20303.54,0,0
40749.34,767,0.082,10.2,31,3,8,4,6541.4,0,1
